Year/Month/Day Hour:Minute:Second.Millisecond,EP_DT_FS:@CS0d_P1_PT4a54.PosSt,EP_DT_FS:@CS0d_P1_PT1a04.PosSt,EP_DT_FS:@CS0d_P1_PT9a66.PosSt,EP_DT_FS:@CS0d_L1_TT1a10.PosSt,EP_DT_FS:@CS0d_L1_TT9a56.PosSt,
Year/Month/Day Hour:Minute:Second.Millisecond,CS0d_P1_PT4a54.PosSt,CS0d_P1_PT1a04.PosSt,CS0d_P1_PT9a66.PosSt,CS0d_L1_TT1a10.PosSt,CS0d_L1_TT9a56.PosSt,
2021/10/16 01:58:39.000,46.24927520752,35.054977416992,43.362991333008,21.238426208496,21.491607666016,
2021/10/16 02:00:44.000,46.24927520752,35.054977416992,43.362991333008,21.175132751465,21.491607666016,
2021/10/16 02:02:08.000,46.24927520752,35.054977416992,43.337673187256,21.175132751465,21.491607666016,
2021/10/16 02:08:38.000,46.24927520752,35.054977416992,43.312355041504,21.175132751465,21.491607666016,
2021/10/16 02:08:39.000,46.24927520752,35.054977416992,43.312355041504,21.175132751465,21.491607666016,
2021/10/16 02:16:48.000,46.24927520752,35.054977416992,43.236400604248,21.175132751465,21.491607666016,
2021/10/16 02:18:38.000,46.24927520752,35.054977416992,43.236400604248,21.175132751465,21.491607666016,
2021/10/16 02:18:39.000,46.24927520752,35.054977416992,43.236400604248,21.175132751465,21.491607666016,
2021/10/16 02:28:38.000,46.245658874512,35.051361083984,43.160446166992,21.175132751465,21.428314208984,
2021/10/16 02:31:39.000,46.245658874512,35.051361083984,43.13512802124,21.175132751465,21.428314208984,
2021/10/16 02:38:38.000,46.231189727783,35.02965927124,43.106189727783,21.175132751465,21.428314208984,
2021/10/16 02:38:39.000,46.231189727783,35.02965927124,43.106189727783,21.111831665039,21.428314208984,
2021/10/16 02:46:30.000,46.231189727783,35.02965927124,43.106189727783,21.111831665039,21.365013122559,
2021/10/16 02:47:04.000,46.231189727783,35.02965927124,43.030235290527,21.111831665039,21.365013122559,
2021/10/16 02:48:38.000,46.231189727783,35.02965927124,43.030235290527,21.111831665039,21.365013122559,
2021/10/16 02:48:39.000,46.231189727783,35.02965927124,43.030235290527,21.111831665039,21.365013122559,
2021/10/16 02:56:38.000,46.231189727783,35.02965927124,43.030235290527,21.048538208008,21.365013122559,
2021/10/16 02:58:38.000,46.231189727783,35.02965927124,42.954280853271,21.048538208008,21.365013122559,
2021/10/16 02:58:39.000,46.231189727783,35.02965927124,42.954280853271,21.048538208008,21.365013122559,
2021/10/16 03:02:09.000,46.231189727783,35.02965927124,42.92896270752,21.048538208008,21.365013122559,
2021/10/16 03:04:50.000,46.195022583008,35.02965927124,42.92896270752,21.048538208008,21.365013122559,
2021/10/16 03:08:38.000,46.231189727783,35.02965927124,42.903644561768,21.048538208008,21.365013122559,
2021/10/16 03:08:41.000,46.231189727783,35.02965927124,42.903644561768,21.048538208008,21.365013122559,
2021/10/16 03:16:56.000,46.231189727783,35.02965927124,42.827690124512,21.048538208008,21.365013122559,
2021/10/16 03:18:38.000,46.209491729736,35.02965927124,42.827690124512,21.048538208008,21.365013122559,
2021/10/16 03:18:40.000,46.209491729736,35.02965927124,42.827690124512,21.048538208008,21.365013122559,
2021/10/16 03:28:38.000,46.209491729736,35.02965927124,42.769821166992,21.048538208008,21.301719665527,
2021/10/16 03:32:57.000,46.209491729736,35.02965927124,42.719184875488,21.048538208008,21.301719665527,
2021/10/16 03:38:38.000,46.213108062744,35.02965927124,42.693866729736,21.048538208008,21.301719665527,
2021/10/16 03:38:39.000,46.213108062744,35.02965927124,42.693866729736,20.985244750977,21.301719665527,
2021/10/16 03:47:31.000,46.213108062744,35.02965927124,42.617908477783,20.985244750977,21.301719665527,
2021/10/16 03:48:38.000,46.19140625,35.026042938232,42.617908477783,20.985244750977,21.301719665527,
2021/10/16 03:48:39.000,46.19140625,35.026042938232,42.617908477783,20.985244750977,21.301719665527,
2021/10/16 03:58:33.000,46.19140625,35.026042938232,42.617908477783,20.985244750977,21.238426208496,
2021/10/16 03:58:38.000,46.19140625,35.022422790527,42.567272186279,20.985244750977,21.238426208496,
2021/10/16 03:58:39.000,46.19140625,35.022422790527,42.567272186279,20.985244750977,21.238426208496,
2021/10/16 04:02:35.000,46.19140625,35.022422790527,42.516635894775,20.985244750977,21.238426208496,
2021/10/16 04:08:38.000,46.19140625,35.01880645752,42.491317749023,20.985244750977,21.238426208496,
2021/10/16 04:08:39.000,46.19140625,35.01880645752,42.491317749023,20.985244750977,21.238426208496,
2021/10/16 04:14:53.000,46.19140625,35.01880645752,42.491317749023,20.921943664551,21.238426208496,
2021/10/16 04:17:18.000,46.19140625,35.01880645752,42.415363311768,20.921943664551,21.238426208496,
2021/10/16 04:18:39.000,46.19140625,35.01880645752,42.415363311768,20.921943664551,21.238426208496,
2021/10/16 04:28:39.000,46.173320770264,34.98987197876,42.364727020264,20.921943664551,21.238426208496,
2021/10/16 04:28:40.000,46.173320770264,34.98987197876,42.364727020264,20.921943664551,21.238426208496,
2021/10/16 04:32:49.000,46.173320770264,34.98987197876,42.31409072876,20.921943664551,21.238426208496,
2021/10/16 04:38:39.000,46.169704437256,34.993488311768,42.288772583008,20.921943664551,21.238426208496,
2021/10/16 04:47:21.000,46.169704437256,34.993488311768,42.212818145752,20.921943664551,21.238426208496,
2021/10/16 04:48:39.000,46.169704437256,34.993488311768,42.212818145752,20.921943664551,21.175132751465,
2021/10/16 04:58:39.000,46.169704437256,34.993488311768,42.162181854248,20.921943664551,21.175132751465,
2021/10/16 05:02:32.000,46.169704437256,34.993488311768,42.111545562744,20.921943664551,21.175132751465,
2021/10/16 05:08:39.000,46.155235290527,34.993488311768,42.086227416992,20.921943664551,21.175132751465,
2021/10/16 05:08:40.000,46.155235290527,34.993488311768,42.086227416992,20.85865020752,21.175132751465,
2021/10/16 05:17:23.000,46.155235290527,34.993488311768,42.010272979736,20.85865020752,21.175132751465,
2021/10/16 05:18:39.000,46.155235290527,34.993488311768,42.010272979736,20.85865020752,21.175132751465,
2021/10/16 05:18:40.000,46.155235290527,34.993488311768,42.010272979736,20.85865020752,21.175132751465,
2021/10/16 05:27:50.000,46.155235290527,34.993488311768,42.010272979736,20.85865020752,21.111831665039,
2021/10/16 05:28:39.000,46.155235290527,34.993488311768,41.959632873535,20.85865020752,21.111831665039,
2021/10/16 05:31:54.000,46.155235290527,34.993488311768,41.908996582031,20.85865020752,21.111831665039,
2021/10/16 05:37:48.000,46.155235290527,34.964553833008,41.908996582031,20.85865020752,21.111831665039,
2021/10/16 05:38:13.000,46.155235290527,34.964553833008,41.908996582031,20.795356750488,21.111831665039,
2021/10/16 05:38:39.000,46.155235290527,34.968170166016,41.883678436279,20.795356750488,21.111831665039,
2021/10/16 05:46:43.000,46.155235290527,34.968170166016,41.807723999023,20.795356750488,21.111831665039,
2021/10/16 05:48:39.000,46.133533477783,34.971786499023,41.807723999023,20.795356750488,21.111831665039,
2021/10/16 05:58:39.000,46.133533477783,34.971786499023,41.731769561768,20.795356750488,21.111831665039,
2021/10/16 05:58:40.000,46.133533477783,34.971786499023,41.731769561768,20.795356750488,21.048538208008,
2021/10/16 06:01:49.000,46.133533477783,34.971786499023,41.706451416016,20.795356750488,21.048538208008,
2021/10/16 06:08:39.000,46.133533477783,34.971786499023,41.681133270264,20.795356750488,21.048538208008,
2021/10/16 06:16:12.000,46.133533477783,34.971786499023,41.605178833008,20.795356750488,21.048538208008,
2021/10/16 06:18:39.000,46.137153625488,34.971786499023,41.605178833008,20.732063293457,21.048538208008,
2021/10/16 06:28:39.000,46.126300811768,34.971786499023,41.529224395752,20.732063293457,21.048538208008,
2021/10/16 06:28:41.000,46.126300811768,34.971786499023,41.529224395752,20.732063293457,21.048538208008,
2021/10/16 06:31:23.000,46.126300811768,34.971786499023,41.50390625,20.732063293457,21.048538208008,
2021/10/16 06:37:36.000,46.126300811768,34.971786499023,41.50390625,20.732063293457,20.985244750977,
2021/10/16 06:38:39.000,46.104598999023,34.971786499023,41.478588104248,20.732063293457,20.985244750977,
2021/10/16 06:42:29.000,46.104598999023,34.971786499023,41.478588104248,20.668762207031,20.985244750977,
2021/10/16 06:45:59.000,46.104598999023,34.971786499023,41.402633666992,20.668762207031,20.985244750977,
2021/10/16 06:48:39.000,46.104598999023,34.971786499023,41.402633666992,20.668762207031,20.985244750977,
2021/10/16 06:58:39.000,46.104598999023,34.946468353271,41.326679229736,20.668762207031,20.985244750977,
2021/10/16 07:00:34.000,46.104598999023,34.946468353271,41.301361083984,20.668762207031,20.985244750977,
2021/10/16 07:04:31.000,46.075664520264,34.946468353271,41.301361083984,20.668762207031,20.985244750977,
2021/10/16 07:08:39.000,46.100982666016,34.946468353271,41.276039123535,20.668762207031,20.985244750977,
2021/10/16 07:15:26.000,46.100982666016,34.946468353271,41.200084686279,20.668762207031,20.985244750977,
2021/10/16 07:18:39.000,46.097366333008,34.946468353271,41.200084686279,20.668762207031,20.985244750977,
2021/10/16 07:18:40.000,46.097366333008,34.946468353271,41.200084686279,20.60546875,20.921943664551,
2021/10/16 07:28:39.000,46.09375,34.946468353271,41.124130249023,20.60546875,20.921943664551,
2021/10/16 07:28:40.000,46.09375,34.946468353271,41.124130249023,20.60546875,20.921943664551,
2021/10/16 07:30:39.000,46.09375,34.946468353271,41.098812103271,20.60546875,20.921943664551,
2021/10/16 07:38:39.000,46.072048187256,34.946468353271,41.04455947876,20.60546875,20.921943664551,
2021/10/16 07:42:22.000,46.072048187256,34.946468353271,41.04455947876,20.60546875,20.85865020752,
2021/10/16 07:46:06.000,46.072048187256,34.946468353271,40.993923187256,20.60546875,20.85865020752,
2021/10/16 07:48:39.000,46.072048187256,34.946468353271,40.993923187256,20.60546875,20.85865020752,
2021/10/16 07:48:40.000,46.072048187256,34.946468353271,40.993923187256,20.60546875,20.85865020752,
2021/10/16 07:50:26.000,46.072048187256,34.946468353271,40.993923187256,20.542175292969,20.85865020752,
2021/10/16 07:58:39.000,46.072048187256,34.946468353271,40.914352416992,20.542175292969,20.85865020752,
2021/10/16 07:58:40.000,46.072048187256,34.946468353271,40.914352416992,20.542175292969,20.85865020752,
2021/10/16 08:01:21.000,46.072048187256,34.946468353271,40.88903427124,20.542175292969,20.85865020752,
2021/10/16 08:08:39.000,46.068431854248,34.942852020264,40.863716125488,20.542175292969,20.85865020752,
2021/10/16 08:16:39.000,46.068431854248,34.942852020264,40.784141540527,20.542175292969,20.85865020752,
2021/10/16 08:18:39.000,46.050346374512,34.942852020264,40.787757873535,20.542175292969,20.85865020752,
2021/10/16 08:18:40.000,46.050346374512,34.942852020264,40.787757873535,20.542175292969,20.85865020752,
2021/10/16 08:28:39.000,46.050346374512,34.917533874512,40.708187103271,20.542175292969,20.85865020752,
2021/10/16 08:31:53.000,46.050346374512,34.917533874512,40.68286895752,20.542175292969,20.85865020752,
2021/10/16 08:38:39.000,46.050346374512,34.917533874512,40.657550811768,20.542175292969,20.85865020752,
2021/10/16 08:38:41.000,46.050346374512,34.917533874512,40.657550811768,20.542175292969,20.795356750488,
2021/10/16 08:46:55.000,46.050346374512,34.917533874512,40.581596374512,20.542175292969,20.795356750488,
2021/10/16 08:48:39.000,46.05396270752,34.917533874512,40.581596374512,20.542175292969,20.795356750488,
2021/10/16 08:48:41.000,46.05396270752,34.917533874512,40.581596374512,20.542175292969,20.795356750488,
2021/10/16 08:58:39.000,46.028644561768,34.917533874512,40.530960083008,20.542175292969,20.795356750488,
2021/10/16 08:58:41.000,46.028644561768,34.917533874512,40.530960083008,20.478874206543,20.795356750488,
2021/10/16 09:02:29.000,46.028644561768,34.917533874512,40.480323791504,20.478874206543,20.795356750488,
2021/10/16 09:08:39.000,46.028644561768,34.917533874512,40.455005645752,20.478874206543,20.795356750488,
2021/10/16 09:08:40.000,46.028644561768,34.917533874512,40.455005645752,20.478874206543,20.795356750488,
2021/10/16 09:16:42.000,46.028644561768,34.917533874512,40.379051208496,20.478874206543,20.795356750488,
2021/10/16 09:18:39.000,46.028644561768,34.917533874512,40.379051208496,20.478874206543,20.795356750488,
2021/10/16 09:18:40.000,46.028644561768,34.917533874512,40.379051208496,20.478874206543,20.795356750488,
2021/10/16 09:26:13.000,46.028644561768,34.917533874512,40.379051208496,20.478874206543,20.732063293457,
2021/10/16 09:28:40.000,46.028644561768,34.917533874512,40.30309677124,20.478874206543,20.732063293457,
2021/10/16 09:32:04.000,46.028644561768,34.917533874512,40.277778625488,20.478874206543,20.732063293457,
2021/10/16 09:38:40.000,46.028644561768,34.917533874512,40.248840332031,20.478874206543,20.732063293457,
2021/10/16 09:48:40.000,46.010559082031,34.917533874512,40.183738708496,20.478874206543,20.732063293457,
2021/10/16 09:50:06.000,46.010559082031,34.917533874512,40.158420562744,20.478874206543,20.732063293457,
2021/10/16 09:58:40.000,46.010559082031,34.917533874512,40.10778427124,20.478874206543,20.732063293457,
2021/10/16 10:05:16.000,46.010559082031,34.917533874512,40.057147979736,20.478874206543,20.732063293457,
2021/10/16 10:08:40.000,46.010559082031,34.89221572876,40.057147979736,20.478874206543,20.732063293457,
2021/10/16 10:18:40.000,46.010559082031,34.89221572876,39.977573394775,20.478874206543,20.732063293457,
2021/10/16 10:20:13.000,46.010559082031,34.89221572876,39.977573394775,20.415580749512,20.732063293457,
2021/10/16 10:21:41.000,46.010559082031,34.89221572876,39.952255249023,20.415580749512,20.732063293457,
2021/10/16 10:28:40.000,46.010559082031,34.89221572876,39.926937103271,20.415580749512,20.732063293457,
2021/10/16 10:28:41.000,46.010559082031,34.89221572876,39.926937103271,20.415580749512,20.732063293457,
2021/10/16 10:37:05.000,46.010559082031,34.89221572876,39.850982666016,20.415580749512,20.732063293457,
2021/10/16 10:38:40.000,46.006942749023,34.89221572876,39.850982666016,20.415580749512,20.732063293457,
2021/10/16 10:48:40.000,45.988861083984,34.89221572876,39.796730041504,20.415580749512,20.732063293457,
2021/10/16 10:52:50.000,45.988861083984,34.89221572876,39.74609375,20.415580749512,20.732063293457,
2021/10/16 10:58:40.000,45.988861083984,34.89221572876,39.720775604248,20.415580749512,20.732063293457,
2021/10/16 11:08:00.000,45.988861083984,34.89221572876,39.644821166992,20.415580749512,20.732063293457,
2021/10/16 11:08:40.000,45.988861083984,34.89221572876,39.644821166992,20.415580749512,20.732063293457,
2021/10/16 11:18:40.000,45.988861083984,34.89221572876,39.594184875488,20.415580749512,20.732063293457,
2021/10/16 11:18:41.000,45.988861083984,34.89221572876,39.594184875488,20.415580749512,20.732063293457,
2021/10/16 11:23:34.000,45.988861083984,34.89221572876,39.543548583984,20.415580749512,20.732063293457,
2021/10/16 11:28:40.000,45.988861083984,34.89221572876,39.518226623535,20.415580749512,20.732063293457,
2021/10/16 11:38:40.000,45.988861083984,34.89221572876,39.467590332031,20.415580749512,20.732063293457,
2021/10/16 11:39:15.000,45.988861083984,34.89221572876,39.442272186279,20.415580749512,20.732063293457,
2021/10/16 11:48:40.000,45.988861083984,34.89221572876,39.391635894775,20.415580749512,20.732063293457,
2021/10/16 11:54:52.000,45.988861083984,34.89221572876,39.337383270264,20.415580749512,20.732063293457,
2021/10/16 11:56:04.000,45.963539123535,34.89221572876,39.337383270264,20.415580749512,20.732063293457,
2021/10/16 11:58:40.000,45.988861083984,34.89221572876,39.337383270264,20.415580749512,20.732063293457,
2021/10/16 11:58:41.000,45.988861083984,34.89221572876,39.337383270264,20.415580749512,20.732063293457,
2021/10/16 12:08:40.000,45.988861083984,34.89221572876,39.261428833008,20.415580749512,20.732063293457,
2021/10/16 12:10:15.000,45.988861083984,34.89221572876,39.236110687256,20.415580749512,20.732063293457,
2021/10/16 12:18:40.000,45.988861083984,34.89221572876,39.210792541504,20.478874206543,20.732063293457,
2021/10/16 12:27:13.000,45.988861083984,34.89221572876,39.13122177124,20.478874206543,20.732063293457,
2021/10/16 12:28:40.000,45.988861083984,34.89221572876,39.134838104248,20.478874206543,20.732063293457,
2021/10/16 12:38:40.000,45.988861083984,34.89221572876,39.0625,20.478874206543,20.732063293457,
2021/10/16 12:38:41.000,45.988861083984,34.89221572876,39.0625,20.478874206543,20.732063293457,
2021/10/16 12:46:26.000,45.988861083984,34.89221572876,39.011863708496,20.478874206543,20.732063293457,
2021/10/16 12:48:40.000,45.988861083984,34.89221572876,39.011863708496,20.478874206543,20.732063293457,
2021/10/16 12:48:41.000,45.988861083984,34.89221572876,39.011863708496,20.478874206543,20.795356750488,
2021/10/16 12:49:04.000,45.988861083984,34.89221572876,39.011863708496,20.542175292969,20.795356750488,
2021/10/16 12:58:40.000,45.988861083984,34.89221572876,38.961227416992,20.542175292969,20.795356750488,
2021/10/16 13:03:03.000,45.988861083984,34.89221572876,38.910591125488,20.542175292969,20.795356750488,
2021/10/16 13:08:40.000,45.988861083984,34.89221572876,38.885272979736,20.542175292969,20.795356750488,
2021/10/16 13:17:22.000,45.988861083984,34.89221572876,38.885272979736,20.542175292969,20.85865020752,
2021/10/16 13:18:40.000,45.992477416992,34.917533874512,38.834632873535,20.542175292969,20.85865020752,
2021/10/16 13:18:41.000,45.992477416992,34.917533874512,38.834632873535,20.542175292969,20.85865020752,
2021/10/16 13:19:25.000,45.992477416992,34.917533874512,38.809314727783,20.542175292969,20.85865020752,
2021/10/16 13:28:40.000,45.99609375,34.917533874512,38.758678436279,20.60546875,20.85865020752,
2021/10/16 13:35:46.000,45.99609375,34.917533874512,38.708042144775,20.60546875,20.85865020752,
2021/10/16 13:38:40.000,45.999710083008,34.917533874512,38.708042144775,20.60546875,20.85865020752,
2021/10/16 13:38:41.000,45.999710083008,34.917533874512,38.708042144775,20.60546875,20.85865020752,
2021/10/16 13:40:46.000,45.999710083008,34.917533874512,38.708042144775,20.668762207031,20.85865020752,
2021/10/16 13:48:40.000,45.999710083008,34.917533874512,38.650173187256,20.668762207031,20.85865020752,
2021/10/16 13:48:41.000,45.999710083008,34.917533874512,38.650173187256,20.668762207031,20.921943664551,
2021/10/16 13:53:29.000,45.999710083008,34.917533874512,38.599536895752,20.668762207031,20.921943664551,
2021/10/16 13:58:40.000,45.999710083008,34.917533874512,38.599536895752,20.732063293457,20.921943664551,
2021/10/16 13:58:41.000,46.02502822876,34.917533874512,38.57421875,20.732063293457,20.921943664551,
2021/10/16 14:05:31.000,46.02502822876,34.917533874512,38.57421875,20.732063293457,20.985244750977,
2021/10/16 14:08:40.000,46.02502822876,34.917533874512,38.523582458496,20.732063293457,20.985244750977,
2021/10/16 14:09:08.000,46.02502822876,34.917533874512,38.498264312744,20.732063293457,20.985244750977,
2021/10/16 14:15:52.000,46.02502822876,34.917533874512,38.498264312744,20.795356750488,20.985244750977,
2021/10/16 14:18:40.000,46.02502822876,34.917533874512,38.444007873535,20.795356750488,20.985244750977,
2021/10/16 14:18:41.000,46.02502822876,34.917533874512,38.444007873535,20.795356750488,20.985244750977,
2021/10/16 14:26:52.000,46.02502822876,34.917533874512,38.393371582031,20.795356750488,20.985244750977,
2021/10/16 14:28:40.000,46.021411895752,34.92115020752,38.393371582031,20.795356750488,20.985244750977,
2021/10/16 14:28:41.000,46.021411895752,34.92115020752,38.393371582031,20.795356750488,21.048538208008,
2021/10/16 14:38:40.000,46.043113708496,34.946468353271,38.342735290527,20.795356750488,21.048538208008,
2021/10/16 14:38:41.000,46.043113708496,34.946468353271,38.342735290527,20.85865020752,21.048538208008,
2021/10/16 14:41:52.000,46.043113708496,34.946468353271,38.342735290527,20.85865020752,21.111831665039,
2021/10/16 14:43:34.000,46.043113708496,34.946468353271,38.292098999023,20.85865020752,21.111831665039,
2021/10/16 14:48:41.000,46.043113708496,34.946468353271,38.266780853271,20.85865020752,21.111831665039,
2021/10/16 14:48:48.000,46.043113708496,34.946468353271,38.266780853271,20.921943664551,21.111831665039,
2021/10/16 14:52:48.000,46.068431854248,34.946468353271,38.266780853271,20.921943664551,21.111831665039,
2021/10/16 14:58:41.000,46.061195373535,34.946468353271,38.216144561768,20.921943664551,21.111831665039,
2021/10/16 14:58:42.000,46.061195373535,34.946468353271,38.216144561768,20.921943664551,21.175132751465,
2021/10/16 15:00:18.000,46.061195373535,34.946468353271,38.190826416016,20.921943664551,21.175132751465,
2021/10/16 15:08:41.000,46.061195373535,34.946468353271,38.165508270264,20.921943664551,21.175132751465,
2021/10/16 15:08:42.000,46.061195373535,34.946468353271,38.165508270264,20.985244750977,21.175132751465,
2021/10/16 15:11:32.000,46.061195373535,34.946468353271,38.165508270264,20.985244750977,21.238426208496,
2021/10/16 15:14:43.000,46.061195373535,34.946468353271,38.165508270264,21.048538208008,21.238426208496,
2021/10/16 15:18:14.000,46.061195373535,34.946468353271,38.0859375,21.048538208008,21.238426208496,
2021/10/16 15:18:41.000,46.079280853271,34.971786499023,38.0859375,21.048538208008,21.238426208496,
2021/10/16 15:18:42.000,46.079280853271,34.971786499023,38.0859375,21.048538208008,21.238426208496,
2021/10/16 15:28:41.000,46.079280853271,34.971786499023,38.031684875488,21.111831665039,21.301719665527,
2021/10/16 15:32:18.000,46.079280853271,34.971786499023,38.031684875488,21.111831665039,21.365013122559,
2021/10/16 15:35:46.000,46.079280853271,34.971786499023,37.981048583984,21.111831665039,21.365013122559,
2021/10/16 15:38:03.000,46.079280853271,34.971786499023,37.981048583984,21.175132751465,21.365013122559,
2021/10/16 15:38:41.000,46.082897186279,34.971786499023,37.981048583984,21.175132751465,21.365013122559,
2021/10/16 15:48:41.000,46.108215332031,34.971786499023,37.905090332031,21.175132751465,21.428314208984,
2021/10/16 15:53:15.000,46.108215332031,34.971786499023,37.879772186279,21.175132751465,21.428314208984,
2021/10/16 15:57:57.000,46.108215332031,34.971786499023,37.879772186279,21.175132751465,21.491607666016,
2021/10/16 15:58:41.000,46.108215332031,34.997104644775,37.854454040527,21.238426208496,21.491607666016,
2021/10/16 16:04:13.000,46.108215332031,34.997104644775,37.854454040527,21.301719665527,21.491607666016,
2021/10/16 16:08:41.000,46.129917144775,34.997104644775,37.803817749023,21.301719665527,21.491607666016,
2021/10/16 16:10:01.000,46.129917144775,34.997104644775,37.778499603271,21.301719665527,21.491607666016,
2021/10/16 16:18:41.000,46.148002624512,34.997104644775,37.75318145752,21.301719665527,21.491607666016,
2021/10/16 16:18:43.000,46.148002624512,34.997104644775,37.75318145752,21.365013122559,21.554901123047,
